No.,Time,Source,Destination,Protocol,Length,time 2,Time 1,delay 1,delay 2,Jitler
1,0,192.168.100.221,74.125.200.136,UDP,900,0.013126,0,0.013126,-0.013126,-0.026252
2,0.013126,192.168.100.221,74.125.200.136,UDP,674,0.033451,0.013126,0.020325,-0.007199,-0.027524
3,0.033451,192.168.100.221,192.168.100.1,DNS,80,0.043497,0.033451,0.010046,0.023405,0.013359
4,0.043497,74.125.200.136,192.168.100.221,UDP,117,0.043498,0.043497,1E-06,0.043496,0.043495
5,0.043498,74.125.200.136,192.168.100.221,UDP,68,0.053396,0.043498,0.009898,0.0336,0.023702
6,0.053396,192.168.100.1,192.168.100.221,DNS,96,0.054996,0.053396,0.0016,0.051796,0.050196
7,0.054996,74.125.200.136,192.168.100.221,UDP,92,0.054996,0.054996,0,0.054996,0.054996
8,0.054996,74.125.200.136,192.168.100.221,UDP,68,0.061299,0.054996,0.006303,0.048693,0.04239
9,0.061299,192.168.100.221,74.125.200.136,UDP,1392,0.062218,0.061299,0.000919,0.06038,0.059461
10,0.062218,192.168.100.221,192.168.100.1,DNS,77,0.065139,0.062218,0.002921,0.059297,0.056376
11,0.065139,192.168.100.221,74.125.200.136,UDP,1392,0.065395,0.065139,0.000256,0.064883,0.064627
12,0.065395,192.168.100.221,74.125.200.136,UDP,1392,0.065561,0.065395,0.000166,0.065229,0.065063
13,0.065561,192.168.100.221,74.125.200.136,UDP,1392,0.06576,0.065561,0.000199,0.065362,0.065163
14,0.06576,192.168.100.221,74.125.200.136,UDP,1392,0.06591,0.06576,0.00015,0.06561,0.06546
15,0.06591,192.168.100.221,74.125.200.136,UDP,1392,0.066054,0.06591,0.000144,0.065766,0.065622
16,0.066054,192.168.100.221,74.125.200.136,UDP,1392,0.066206,0.066054,0.000152,0.065902,0.06575
17,0.066206,192.168.100.221,74.125.200.136,UDP,1392,0.066346,0.066206,0.00014,0.066066,0.065926
18,0.066346,192.168.100.221,74.125.200.136,UDP,1392,0.066481,0.066346,0.000135,0.066211,0.066076
19,0.066481,192.168.100.221,74.125.200.136,UDP,386,0.068386,0.066481,0.001905,0.064576,0.062671
20,0.068386,192.168.100.221,74.125.200.95,UDP,1392,0.081871,0.068386,0.013485,0.054901,0.041416
21,0.081871,192.168.100.1,192.168.100.221,DNS,129,0.084021,0.081871,0.00215,0.079721,0.077571
22,0.084021,192.168.100.221,74.125.200.94,TCP,66,0.100362,0.084021,0.016341,0.06768,0.051339
23,0.100362,74.125.200.136,192.168.100.221,UDP,68,0.107653,0.100362,0.007291,0.093071,0.08578
24,0.107653,192.168.100.221,74.125.200.136,UDP,458,0.107986,0.107653,0.000333,0.10732,0.106987
25,0.107986,74.125.200.136,192.168.100.221,UDP,68,0.11537,0.107986,0.007384,0.100602,0.093218
26,0.11537,74.125.200.94,192.168.100.221,TCP,66,0.115538,0.11537,0.000168,0.115202,0.115034
27,0.115538,192.168.100.221,74.125.200.94,TCP,54,0.116539,0.115538,0.001001,0.114537,0.113536
28,0.116539,192.168.100.221,74.125.200.94,TLSv1.3,637,0.123915,0.116539,0.007376,0.109163,0.101787
29,0.123915,74.125.200.95,192.168.100.221,UDP,1392,0.123917,0.123915,2E-06,0.123913,0.123911
30,0.123917,74.125.200.95,192.168.100.221,UDP,1392,0.124543,0.123917,0.000626,0.123291,0.122665
31,0.124543,74.125.200.136,192.168.100.221,UDP,68,0.124544,0.124543,1E-06,0.124542,0.124541
32,0.124544,74.125.200.136,192.168.100.221,UDP,439,0.124545,0.124544,1E-06,0.124543,0.124542
33,0.124545,74.125.200.136,192.168.100.221,UDP,257,0.126531,0.124545,0.001986,0.122559,0.120573
34,0.126531,192.168.100.221,74.125.200.95,UDP,83,0.128716,0.126531,0.002185,0.124346,0.122161
35,0.128716,192.168.100.221,74.125.200.95,UDP,1392,0.142479,0.128716,0.013763,0.114953,0.10119
36,0.142479,192.168.100.221,74.125.200.136,UDP,75,0.14782,0.142479,0.005341,0.137138,0.131797
37,0.14782,74.125.200.94,192.168.100.221,TCP,54,0.148666,0.14782,0.000846,0.146974,0.146128
38,0.148666,74.125.200.94,192.168.100.221,TLSv1.3,266,0.15172,0.148666,0.003054,0.145612,0.142558
39,0.15172,74.125.200.136,192.168.100.221,UDP,68,0.151736,0.15172,1.6E-05,0.151704,0.151688
40,0.151736,192.168.100.221,74.125.200.94,TLSv1.3,118,0.166932,0.151736,0.015196,0.13654,0.121344
41,0.166932,74.125.200.95,192.168.100.221,UDP,1392,0.167814,0.166932,0.000882,0.16605,0.165168
42,0.167814,192.168.100.221,74.125.200.95,UDP,75,0.183018,0.167814,0.015204,0.15261,0.137406
43,0.183018,74.125.200.94,192.168.100.221,TLSv1.3,634,0.224097,0.183018,0.041079,0.141939,0.10086
44,0.224097,192.168.100.221,74.125.200.94,TCP,54,0.224099,0.224097,2E-06,0.224095,0.224093
45,0.224099,74.125.200.136,192.168.100.221,UDP,1439,0.224101,0.224099,2E-06,0.224097,0.224095
46,0.224101,74.125.200.136,192.168.100.221,UDP,1439,0.224104,0.224101,3E-06,0.224098,0.224095
47,0.224104,74.125.200.136,192.168.100.221,UDP,1439,0.224105,0.224104,1E-06,0.224103,0.224102
48,0.224105,74.125.200.136,192.168.100.221,UDP,1439,0.224106,0.224105,1E-06,0.224104,0.224103
49,0.224106,74.125.200.136,192.168.100.221,UDP,1439,0.224107,0.224106,1E-06,0.224105,0.224104
50,0.224107,74.125.200.136,192.168.100.221,UDP,1439,0.224108,0.224107,1E-06,0.224106,0.224105
51,0.224108,74.125.200.136,192.168.100.221,UDP,1439,0.229766,0.224108,0.005658,0.21845,0.212792
52,0.229766,74.125.200.136,192.168.100.221,UDP,1439,0.229767,0.229766,1E-06,0.229765,0.229764
53,0.229767,74.125.200.136,192.168.100.221,UDP,1439,0.229768,0.229767,1E-06,0.229766,0.229765
54,0.229768,74.125.200.136,192.168.100.221,UDP,411,0.229768,0.229768,0,0.229768,0.229768
55,0.229768,74.125.200.136,192.168.100.221,UDP,1439,0.22977,0.229768,2E-06,0.229766,0.229764
56,0.22977,74.125.200.136,192.168.100.221,UDP,1439,0.22977,0.22977,0,0.22977,0.22977
57,0.22977,74.125.200.136,192.168.100.221,UDP,1439,0.229771,0.22977,1E-06,0.229769,0.229768
58,0.229771,74.125.200.136,192.168.100.221,UDP,1439,0.230998,0.229771,0.001227,0.228544,0.227317
59,0.230998,74.125.200.136,192.168.100.221,UDP,1439,0.231,0.230998,2E-06,0.230996,0.230994
60,0.231,74.125.200.136,192.168.100.221,UDP,484,0.231,0.231,0,0.231,0.231
61,0.231,74.125.200.136,192.168.100.221,UDP,321,0.234744,0.231,0.003744,0.227256,0.223512
62,0.234744,192.168.100.221,74.125.200.136,UDP,75,0.248846,0.234744,0.014102,0.220642,0.20654
63,0.248846,192.168.100.221,74.125.200.136,UDP,75,0.254544,0.248846,0.005698,0.243148,0.23745
64,0.254544,69.171.250.60,192.168.100.221,TLSv1.2,726,0.278581,0.254544,0.024037,0.230507,0.20647
65,0.278581,192.168.100.221,192.168.100.1,DNS,89,0.297501,0.278581,0.01892,0.259661,0.240741
66,0.297501,192.168.100.1,192.168.100.221,DNS,105,0.297559,0.297501,5.8E-05,0.297443,0.297385
67,0.297559,192.168.100.221,69.171.250.60,TCP,54,0.304277,0.297559,0.006718,0.290841,0.284123
68,0.304277,192.168.100.221,74.125.68.94,UDP,1392,0.304475,0.304277,0.000198,0.304079,0.303881
69,0.304475,192.168.100.221,74.125.68.94,UDP,363,0.345765,0.304475,0.04129,0.263185,0.221895
70,0.345765,192.168.100.221,239.255.255.250,SSDP,216,0.347578,0.345765,0.001813,0.343952,0.342139
71,0.347578,74.125.68.94,192.168.100.221,UDP,1392,0.347579,0.347578,1E-06,0.347577,0.347576
72,0.347579,74.125.68.94,192.168.100.221,UDP,1392,0.349897,0.347579,0.002318,0.345261,0.342943
73,0.349897,192.168.100.221,74.125.68.94,UDP,83,0.352477,0.349897,0.00258,0.347317,0.344737
74,0.352477,192.168.100.221,74.125.68.94,UDP,1392,0.352597,0.352477,0.00012,0.352357,0.352237
75,0.352597,192.168.100.221,74.125.68.94,UDP,363,0.392103,0.352597,0.039506,0.313091,0.273585
76,0.392103,74.125.68.94,192.168.100.221,UDP,1392,0.392105,0.392103,2E-06,0.392101,0.392099
77,0.392105,74.125.68.94,192.168.100.221,UDP,69,0.393052,0.392105,0.000947,0.391158,0.390211
78,0.393052,192.168.100.221,74.125.68.94,UDP,75,0.544068,0.393052,0.151016,0.242036,0.09102
79,0.544068,74.125.68.94,192.168.100.221,UDP,340,0.544069,0.544068,1E-06,0.544067,0.544066
80,0.544069,74.125.68.94,192.168.100.221,UDP,67,0.545005,0.544069,0.000936,0.543133,0.542197
81,0.545005,192.168.100.221,74.125.68.94,UDP,75,0.79619,0.545005,0.251185,0.29382,0.042635
82,0.79619,74.125.200.136,192.168.100.221,UDP,1439,0.796191,0.79619,1E-06,0.796189,0.796188
83,0.796191,74.125.200.136,192.168.100.221,UDP,1439,0.796192,0.796191,1E-06,0.79619,0.796189
84,0.796192,74.125.200.136,192.168.100.221,UDP,1439,0.796194,0.796192,2E-06,0.79619,0.796188
85,0.796194,74.125.200.136,192.168.100.221,UDP,1439,0.796195,0.796194,1E-06,0.796193,0.796192
86,0.796195,74.125.200.136,192.168.100.221,UDP,1439,0.796195,0.796195,0,0.796195,0.796195
87,0.796195,74.125.200.136,192.168.100.221,UDP,1439,0.796196,0.796195,1E-06,0.796194,0.796193
88,0.796196,74.125.200.136,192.168.100.221,UDP,1439,0.798459,0.796196,0.002263,0.793933,0.79167
89,0.798459,74.125.200.136,192.168.100.221,UDP,1439,0.798461,0.798459,2E-06,0.798457,0.798455
90,0.798461,74.125.200.136,192.168.100.221,UDP,1439,0.798462,0.798461,1E-06,0.79846,0.798459
91,0.798462,74.125.200.136,192.168.100.221,UDP,1439,0.798465,0.798462,3E-06,0.798459,0.798456
92,0.798465,74.125.200.136,192.168.100.221,UDP,1439,0.798466,0.798465,1E-06,0.798464,0.798463
93,0.798466,74.125.200.136,192.168.100.221,UDP,1329,0.798466,0.798466,0,0.798466,0.798466
94,0.798466,74.125.200.136,192.168.100.221,UDP,1439,0.798467,0.798466,1E-06,0.798465,0.798464
95,0.798467,74.125.200.136,192.168.100.221,UDP,1439,0.799082,0.798467,0.000615,0.797852,0.797237
96,0.799082,74.125.200.136,192.168.100.221,UDP,1439,0.799083,0.799082,1E-06,0.799081,0.79908
97,0.799083,74.125.200.136,192.168.100.221,UDP,1439,0.800343,0.799083,0.00126,0.797823,0.796563
98,0.800343,192.168.100.221,74.125.200.136,UDP,75,0.801147,0.800343,0.000804,0.799539,0.798735
99,0.801147,74.125.200.136,192.168.100.221,UDP,1439,0.80115,0.801147,3E-06,0.801144,0.801141
100,0.80115,74.125.200.136,192.168.100.221,UDP,1439,0.80115,0.80115,0,0.80115,0.80115
101,0.80115,74.125.200.136,192.168.100.221,UDP,1439,0.801151,0.80115,1E-06,0.801149,0.801148
102,0.801151,74.125.200.136,192.168.100.221,UDP,1439,0.802809,0.801151,0.001658,0.799493,0.797835
103,0.802809,192.168.100.221,74.125.200.136,UDP,75,0.805718,0.802809,0.002909,0.7999,0.796991
104,0.805718,74.125.200.136,192.168.100.221,UDP,1439,0.805719,0.805718,1E-06,0.805717,0.805716
105,0.805719,74.125.200.136,192.168.100.221,UDP,1439,0.80572,0.805719,1E-06,0.805718,0.805717
106,0.80572,74.125.200.136,192.168.100.221,UDP,1439,0.805721,0.80572,1E-06,0.805719,0.805718
107,0.805721,74.125.200.136,192.168.100.221,UDP,1439,0.806531,0.805721,0.00081,0.804911,0.804101
108,0.806531,74.125.200.136,192.168.100.221,UDP,1439,0.806534,0.806531,3E-06,0.806528,0.806525
109,0.806534,74.125.200.136,192.168.100.221,UDP,701,0.808549,0.806534,0.002015,0.804519,0.802504
110,0.808549,74.125.200.136,192.168.100.221,UDP,253,0.862041,0.808549,0.053492,0.755057,0.701565
111,0.862041,192.168.100.221,74.125.200.136,UDP,75,0.87912,0.862041,0.017079,0.844962,0.827883
112,0.87912,192.168.100.221,74.125.200.136,UDP,75,0.89419,0.87912,0.01507,0.86405,0.84898
113,0.89419,74.125.200.136,192.168.100.221,UDP,1439,0.912043,0.89419,0.017853,0.876337,0.858484
114,0.912043,192.168.100.221,74.125.200.136,UDP,75,1.022505,0.912043,0.110462,0.801581,0.691119
115,1.022505,192.168.100.221,74.125.24.119,UDP,1392,1.056672,1.022505,0.034167,0.988338,0.954171
116,1.056672,74.125.24.119,192.168.100.221,UDP,1392,1.065219,1.056672,0.008547,1.048125,1.039578
117,1.065219,192.168.100.221,74.125.200.94,TCP,66,1.078768,1.065219,0.013549,1.05167,1.038121
118,1.078768,192.168.100.221,74.125.24.119,UDP,495,1.080005,1.078768,0.001237,1.077531,1.076294
119,1.080005,192.168.100.221,74.125.24.119,UDP,75,1.096847,1.080005,0.016842,1.063163,1.046321
120,1.096847,74.125.200.94,192.168.100.221,TCP,66,1.096975,1.096847,0.000128,1.096719,1.096591
121,1.096975,192.168.100.221,74.125.200.94,TCP,54,1.120531,1.096975,0.023556,1.073419,1.049863
122,1.120531,192.168.100.221,74.125.200.94,TLSv1.3,637,1.121103,1.120531,0.000572,1.119959,1.119387
123,1.121103,74.125.24.119,192.168.100.221,UDP,290,1.152611,1.121103,0.031508,1.089595,1.058087
124,1.152611,192.168.100.221,74.125.24.119,UDP,75,1.158017,1.152611,0.005406,1.147205,1.141799
125,1.158017,74.125.200.94,192.168.100.221,TCP,54,1.158675,1.158017,0.000658,1.157359,1.156701
126,1.158675,74.125.200.94,192.168.100.221,TLSv1.3,266,1.162346,1.158675,0.003671,1.155004,1.151333
127,1.162346,192.168.100.221,74.125.200.94,TLSv1.3,118,1.193878,1.162346,0.031532,1.130814,1.099282
128,1.193878,74.125.200.94,192.168.100.221,TLSv1.3,634,1.239026,1.193878,0.045148,1.14873,1.103582
129,1.239026,192.168.100.221,74.125.200.94,TCP,54,1.341577,1.239026,0.102551,1.136475,1.033924
130,1.341577,192.168.100.221,74.125.200.94,TCP,54,1.342195,1.341577,0.000618,1.340959,1.340341
131,1.342195,192.168.100.221,74.125.200.94,TCP,54,1.349039,1.342195,0.006844,1.335351,1.328507
132,1.349039,192.168.100.221,239.255.255.250,SSDP,216,1.372616,1.349039,0.023577,1.325462,1.301885
133,1.372616,74.125.200.94,192.168.100.221,TCP,54,1.373061,1.372616,0.000445,1.372171,1.371726
134,1.373061,192.168.100.221,74.125.200.94,TCP,54,1.374032,1.373061,0.000971,1.37209,1.371119
135,1.374032,74.125.200.94,192.168.100.221,TCP,54,1.374408,1.374032,0.000376,1.373656,1.37328
136,1.374408,192.168.100.221,74.125.200.94,TCP,54,2.121962,1.374408,0.747554,0.626854,-0.1207
137,2.121962,Azurewav_7f:59:27,Broadcast,ARP,42,2.126588,2.121962,0.004626,2.117336,2.11271
138,2.126588,HuaweiTe_d5:d9:24,Azurewav_7f:59:27,ARP,42,2.352105,2.126588,0.225517,1.901071,1.675554
139,2.352105,192.168.100.221,239.255.255.250,SSDP,216,3.295599,2.352105,0.943494,1.408611,0.465117
140,3.295599,192.168.100.221,172.217.194.156,UDP,1392,3.297921,3.295599,0.002322,3.293277,3.290955
141,3.297921,192.168.100.221,172.217.194.156,UDP,686,3.330005,3.297921,0.032084,3.265837,3.233753
142,3.330005,172.217.194.156,192.168.100.221,UDP,1392,3.331407,3.330005,0.001402,3.328603,3.327201
143,3.331407,192.168.100.221,172.217.194.156,UDP,75,3.331566,3.331407,0.000159,3.331248,3.331089
144,3.331566,172.217.194.156,192.168.100.221,UDP,1110,3.331567,3.331566,1E-06,3.331565,3.331564
145,3.331567,172.217.194.156,192.168.100.221,UDP,99,3.353363,3.331567,0.021796,3.309771,3.287975
146,3.353363,192.168.100.221,239.255.255.250,SSDP,216,3.355485,3.353363,0.002122,3.351241,3.349119
147,3.355485,192.168.100.221,172.217.194.156,UDP,75,3.7859,3.355485,0.430415,2.92507,2.494655
148,3.7859,192.168.100.221,74.125.200.94,TCP,66,3.821838,3.7859,0.035938,3.749962,3.714024
149,3.821838,74.125.200.94,192.168.100.221,TCP,66,3.822114,3.821838,0.000276,3.821562,3.821286
150,3.822114,192.168.100.221,74.125.200.94,TCP,54,3.823362,3.822114,0.001248,3.820866,3.819618
151,3.823362,192.168.100.221,74.125.200.94,TLSv1.3,637,3.856193,3.823362,0.032831,3.790531,3.7577
152,3.856193,74.125.200.94,192.168.100.221,TCP,54,3.856513,3.856193,0.00032,3.855873,3.855553
153,3.856513,74.125.200.94,192.168.100.221,TLSv1.3,266,3.859838,3.856513,0.003325,3.853188,3.849863
154,3.859838,192.168.100.221,74.125.200.94,TLSv1.3,118,3.869944,3.859838,0.010106,3.849732,3.839626
155,3.869944,192.168.100.221,74.125.200.136,UDP,1229,3.891093,3.869944,0.021149,3.848795,3.827646
156,3.891093,74.125.200.94,192.168.100.221,TLSv1.3,634,3.914341,3.891093,0.023248,3.867845,3.844597
157,3.914341,74.125.200.136,192.168.100.221,UDP,68,3.936314,3.914341,0.021973,3.892368,3.870395
158,3.936314,192.168.100.221,74.125.200.94,TCP,54,3.968284,3.936314,0.03197,3.904344,3.872374
159,3.968284,74.125.200.136,192.168.100.221,UDP,1439,3.968288,3.968284,4E-06,3.96828,3.968276
160,3.968288,74.125.200.136,192.168.100.221,UDP,1439,3.968289,3.968288,1E-06,3.968287,3.968286
161,3.968289,74.125.200.136,192.168.100.221,UDP,1439,3.968293,3.968289,4E-06,3.968285,3.968281
162,3.968293,74.125.200.136,192.168.100.221,UDP,1439,3.968294,3.968293,1E-06,3.968292,3.968291
163,3.968294,74.125.200.136,192.168.100.221,UDP,1439,3.968294,3.968294,0,3.968294,3.968294
164,3.968294,74.125.200.136,192.168.100.221,UDP,1439,3.968295,3.968294,1E-06,3.968293,3.968292
165,3.968295,74.125.200.136,192.168.100.221,UDP,1439,3.970118,3.968295,0.001823,3.966472,3.964649
166,3.970118,74.125.200.136,192.168.100.221,UDP,1439,3.97012,3.970118,2E-06,3.970116,3.970114
167,3.97012,74.125.200.136,192.168.100.221,UDP,1439,3.97012,3.97012,0,3.97012,3.97012
168,3.97012,74.125.200.136,192.168.100.221,UDP,1439,3.970122,3.97012,2E-06,3.970118,3.970116
169,3.970122,74.125.200.136,192.168.100.221,UDP,1439,3.970122,3.970122,0,3.970122,3.970122
170,3.970122,74.125.200.136,192.168.100.221,UDP,445,3.970123,3.970122,1E-06,3.970121,3.97012
171,3.970123,74.125.200.136,192.168.100.221,UDP,256,3.998123,3.970123,0.028,3.942123,3.914123
172,3.998123,192.168.100.221,74.125.200.136,UDP,75,3.998256,3.998123,0.000133,3.99799,3.997857
173,3.998256,192.168.100.221,74.125.200.136,UDP,75,4.008395,3.998256,0.010139,3.988117,3.977978
174,4.008395,192.168.100.221,74.125.200.136,UDP,75,4.415456,4.008395,0.407061,3.601334,3.194273
175,4.415456,192.168.100.221,216.239.38.120,UDP,1392,4.418137,4.415456,0.002681,4.412775,4.410094
176,4.418137,192.168.100.221,216.239.38.120,UDP,1004,4.440497,4.418137,0.02236,4.395777,4.373417
177,4.440497,192.168.100.221,216.239.38.120,UDP,1392,4.442799,4.440497,0.002302,4.438195,4.435893
178,4.442799,192.168.100.221,216.239.38.120,UDP,1147,4.449121,4.442799,0.006322,4.436477,4.430155
179,4.449121,216.239.38.120,192.168.100.221,UDP,1392,4.454289,4.449121,0.005168,4.443953,4.438785
180,4.454289,216.239.38.120,192.168.100.221,UDP,556,4.45429,4.454289,1E-06,4.454288,4.454287
181,4.45429,216.239.38.120,192.168.100.221,UDP,67,4.455114,4.45429,0.000824,4.453466,4.452642
182,4.455114,192.168.100.221,216.239.38.120,UDP,75,4.45735,4.455114,0.002236,4.452878,4.450642
183,4.45735,192.168.100.221,216.239.38.120,UDP,75,4.474087,4.45735,0.016737,4.440613,4.423876
184,4.474087,216.239.38.120,192.168.100.221,UDP,1392,4.47409,4.474087,3E-06,4.474084,4.474081
185,4.47409,216.239.38.120,192.168.100.221,UDP,1392,4.492202,4.47409,0.018112,4.455978,4.437866
186,4.492202,192.168.100.221,216.239.38.120,UDP,1392,4.492459,4.492202,0.000257,4.491945,4.491688
187,4.492459,192.168.100.221,216.239.38.120,UDP,1147,4.525038,4.492459,0.032579,4.45988,4.427301
188,4.525038,216.239.38.120,192.168.100.221,UDP,86,4.525378,4.525038,0.00034,4.524698,4.524358
189,4.525378,216.239.38.120,192.168.100.221,UDP,1392,4.52538,4.525378,2E-06,4.525376,4.525374
190,4.52538,216.239.38.120,192.168.100.221,UDP,69,4.526727,4.52538,0.001347,4.524033,4.522686
191,4.526727,192.168.100.221,216.239.38.120,UDP,75,4.528936,4.526727,0.002209,4.524518,4.522309
192,4.528936,216.239.38.120,192.168.100.221,UDP,712,4.528937,4.528936,1E-06,4.528935,4.528934
193,4.528937,216.239.38.120,192.168.100.221,UDP,67,4.53066,4.528937,0.001723,4.527214,4.525491
194,4.53066,192.168.100.221,216.239.38.120,UDP,75,4.541904,4.53066,0.011244,4.519416,4.508172
195,4.541904,192.168.100.221,74.125.200.136,UDP,1392,4.542156,4.541904,0.000252,4.541652,4.5414
196,4.542156,192.168.100.221,74.125.200.136,UDP,119,4.588184,4.542156,0.046028,4.496128,4.4501
197,4.588184,74.125.200.136,192.168.100.221,UDP,68,4.61597,4.588184,0.027786,4.560398,4.532612
198,4.61597,74.125.200.136,192.168.100.221,UDP,1162,4.615972,4.61597,2E-06,4.615968,4.615966
199,4.615972,74.125.200.136,192.168.100.221,UDP,76,4.671788,4.615972,0.055816,4.560156,4.50434
200,4.671788,192.168.100.221,74.125.200.136,UDP,75,4.68772,4.671788,0.015932,4.655856,4.639924
201,4.68772,192.168.100.221,74.125.200.136,UDP,75,4.921561,4.68772,0.233841,4.453879,4.220038
202,4.921561,192.168.100.221,74.125.24.119,UDP,248,4.92424,4.921561,0.002679,4.918882,4.916203
203,4.92424,192.168.100.221,74.125.24.119,UDP,192,4.938433,4.92424,0.014193,4.910047,4.895854
204,4.938433,192.168.100.221,74.125.200.132,UDP,1392,4.957597,4.938433,0.019164,4.919269,4.900105
205,4.957597,74.125.24.119,192.168.100.221,UDP,1392,4.957597,4.957597,0,4.957597,4.957597
206,4.957597,74.125.24.119,192.168.100.221,UDP,1392,4.957598,4.957597,1E-06,4.957596,4.957595
207,4.957598,74.125.24.119,192.168.100.221,UDP,1392,4.957599,4.957598,1E-06,4.957597,4.957596
208,4.957599,74.125.24.119,192.168.100.221,UDP,1392,4.9576,4.957599,1E-06,4.957598,4.957597
209,4.9576,74.125.24.119,192.168.100.221,UDP,1392,4.9576,4.9576,0,4.9576,4.9576
210,4.9576,74.125.24.119,192.168.100.221,UDP,1392,4.957601,4.9576,1E-06,4.957599,4.957598
211,4.957601,74.125.24.119,192.168.100.221,UDP,1392,4.958059,4.957601,0.000458,4.957143,4.956685
212,4.958059,74.125.24.119,192.168.100.221,UDP,1392,4.958059,4.958059,0,4.958059,4.958059
213,4.958059,74.125.24.119,192.168.100.221,UDP,1392,4.95806,4.958059,1E-06,4.958058,4.958057
214,4.95806,74.125.24.119,192.168.100.221,UDP,1392,4.958061,4.95806,1E-06,4.958059,4.958058
215,4.958061,74.125.24.119,192.168.100.221,UDP,1392,4.958061,4.958061,0,4.958061,4.958061
216,4.958061,74.125.24.119,192.168.100.221,UDP,1392,4.958062,4.958061,1E-06,4.95806,4.958059
217,4.958062,74.125.24.119,192.168.100.221,UDP,1392,4.959463,4.958062,0.001401,4.956661,4.95526
218,4.959463,74.125.24.119,192.168.100.221,UDP,1392,4.960214,4.959463,0.000751,4.958712,4.957961
219,4.960214,192.168.100.221,74.125.24.119,UDP,75,4.960366,4.960214,0.000152,4.960062,4.95991
220,4.960366,192.168.100.221,74.125.24.119,UDP,75,4.960451,4.960366,8.5E-05,4.960281,4.960196
221,4.960451,192.168.100.221,74.125.24.119,UDP,75,4.960547,4.960451,9.6E-05,4.960355,4.960259
222,4.960547,192.168.100.221,74.125.24.119,UDP,75,4.960641,4.960547,9.4E-05,4.960453,4.960359
